Code,DelistingDate,ListingDate,ListingDateSource,Market,Name,SecuGroup,SnapshotDate,Source,IsDelisted
066410,,2003-12-19,FDR_DESC,KOSDAQ,버킷스튜디오,주권,2026-09-06,KOSDAQ-DESC,False
066430,,2002-12-24,FDR_DESC,KOSDAQ,아이로보틱스,주권,2026-09-06,KOSDAQ-DESC,False
066480,2006-04-25,2002-11-05,FDR_DELISTING,KOSDAQ,휘튼,주권,2026-09-06,KRX-DELISTING,True
066570,,2002-04-22,FDR_DESC,KOSPI,LG전자,주권,2026-09-06,KOSPI-DESC,False
066575,,2014-06-17,FDR_FIRST_TRADE,KOSPI,LG전자우,주권,2026-09-06,KOSPI-DESC,False
066590,,2003-02-12,FDR_DESC,KOSDAQ,스모트로닉,주권,2026-09-06,KOSDAQ-DESC,False
066620,,2002-09-05,FDR_DESC,KOSDAQ,국보디자인,주권,2026-09-06,KOSDAQ-DESC,False
066670,,2002-12-30,FDR_DESC,KOSDAQ,디티씨,주권,2026-09-06,KOSDAQ-DESC,False
066690,2012-05-01,2008-10-06,FDR_DELISTING,KOSDAQ,보광티에스,주권,2026-09-06,KRX-DELISTING,True
066700,,2004-05-27,FDR_DESC,KOSDAQ,테라젠이텍스,주권,2026-09-06,KOSDAQ-DESC,False
066790,,2003-05-30,FDR_DESC,KOSDAQ,씨씨에스,주권,2026-09-06,KOSDAQ-DESC,False
066850,2009-10-07,2003-08-06,FDR_DELISTING,KOSDAQ,아이드림,주권,2026-09-06,KRX-DELISTING,True
066900,,2004-05-14,FDR_DESC,KOSDAQ,디에이피,주권,2026-09-06,KOSDAQ-DESC,False
066910,,2005-01-07,FDR_DESC,KOSDAQ,손오공,주권,2026-09-06,KOSDAQ-DESC,False
066930,2010-06-29,2003-01-24,FDR_DELISTING,KOSDAQ,에스디,주권,2026-09-06,KRX-DELISTING,True
066970,,2024-01-29,FDR_DESC,KOSPI,엘앤에프,주권,2026-09-06,KOSPI-DESC,False
066980,,2003-01-17,FDR_DESC,KOSDAQ,한성크린텍,주권,2026-09-06,KOSDAQ-DESC,False
067000,,2008-05-30,FDR_DESC,KOSDAQ,조이시티,주권,2026-09-06,KOSDAQ-DESC,False
067010,,2007-12-18,FDR_DESC,KOSDAQ,이씨에스,주권,2026-09-06,KOSDAQ-DESC,False
067080,,2003-02-14,FDR_DESC,KOSDAQ,대화제약,주권,2026-09-06,KOSDAQ-DESC,False
067130,2012-06-08,2002-06-17,FDR_DELISTING,KOSDAQ,클루넷,주권,2026-09-06,KRX-DELISTING,True
067170,,2003-11-14,FDR_DESC,KOSDAQ,오텍,주권,2026-09-06,KOSDAQ-DESC,False
067250,2014-04-15,2003-10-27,FDR_DELISTING,KOSPI,STX조선해양,주권,2026-09-06,KRX-DELISTING,True
067280,,2006-11-16,FDR_DESC,KOSDAQ,멀티캠퍼스,주권,2026-09-06,KOSDAQ-DESC,False
067290,,2003-02-11,FDR_DESC,KOSDAQ,JW신약,주권,2026-09-06,KOSDAQ-DESC,False
067310,,2005-10-11,FDR_DESC,KOSDAQ,하나마이크론,주권,2026-09-06,KOSDAQ-DESC,False
067370,,2022-10-05,FDR_DESC,KOSDAQ,선바이오,주권,2026-09-06,KOSDAQ-DESC,False
067390,,2014-12-24,FDR_DESC,KOSDAQ,아스트,주권,2026-09-06,KOSDAQ-DESC,False
067570,,2013-12-03,FDR_DESC,KOSDAQ,엔브이에이치코리아,주권,2026-09-06,KOSDAQ-DESC,False
067630,,2008-11-25,FDR_DESC,KOSDAQ,HLB생명과학,주권,2026-09-06,KOSDAQ-DESC,False
067730,,2015-07-29,FDR_DESC,KOSDAQ,로지시스,주권,2026-09-06,KOSDAQ-DESC,False
067770,,2004-01-09,FDR_DESC,KOSDAQ,세진티에스,주권,2026-09-06,KOSDAQ-DESC,False
067830,,2002-07-25,FDR_DESC,KOSPI,세이브존I&C,주권,2026-09-06,KOSPI-DESC,False
067850,2010-05-19,2005-10-05,FDR_DELISTING,KOSDAQ,바이나믹,주권,2026-09-06,KRX-DELISTING,True
067900,,2005-12-23,FDR_DESC,KOSDAQ,와이엔텍,주권,2026-09-06,KOSDAQ-DESC,False
067920,,2010-08-04,FDR_DESC,KOSDAQ,이글루,주권,2026-09-06,KOSDAQ-DESC,False
067950,2010-02-20,2004-01-26,FDR_DELISTING,KOSDAQ,티이씨,주권,2026-09-06,KRX-DELISTING,True
067990,,2004-12-03,FDR_DESC,KOSDAQ,도이치모터스,주권,2026-09-06,KOSDAQ-DESC,False
068050,,2006-07-07,FDR_DESC,KOSDAQ,팬엔터테인먼트,주권,2026-09-06,KOSDAQ-DESC,False
068060,2015-09-18,2003-01-28,FDR_DELISTING,KOSDAQ,KCW,주권,2026-09-06,KRX-DELISTING,True
068100,,2024-02-22,FDR_DESC,KOSDAQ,케이웨더,주권,2026-09-06,KOSDAQ-DESC,False
068150,2017-03-07,2003-07-21,FDR_DELISTING,KOSDAQ,케이엔씨글로벌,주권,2026-09-06,KRX-DELISTING,True
068240,,2010-09-14,FDR_DESC,KOSDAQ,다원시스,주권,2026-09-06,KOSDAQ-DESC,False
068270,,2018-02-09,FDR_DESC,KOSPI,셀트리온,주권,2026-09-06,KOSPI-DESC,False
068290,,2002-08-05,FDR_DESC,KOSPI,삼성출판사,주권,2026-09-06,KOSPI-DESC,False
068330,,2007-12-26,FDR_DESC,KOSDAQ,일신바이오,주권,2026-09-06,KOSDAQ-DESC,False
068400,2024-01-31,2012-07-27,FDR_DELISTING,KOSPI,SK렌터카,주권,2026-09-06,KRX-DELISTING,True
068420,2013-04-06,2003-07-01,FDR_DELISTING,KOSDAQ,엔터기술,주권,2026-09-06,KRX-DELISTING,True
068630,2012-04-24,2005-10-27,FDR_DELISTING,KOSDAQ,에피밸리,주권,2026-09-06,KRX-DELISTING,True
068760,,2006-02-03,FDR_DESC,KOSDAQ,셀트리온제약,주권,2026-09-06,KOSDAQ-DESC,False
068770,2010-06-17,2005-05-20,FDR_DELISTING,KOSDAQ,선우중공업,주권,2026-09-06,KRX-DELISTING,True
068790,,2004-10-01,FDR_DESC,KOSDAQ,DMS,주권,2026-09-06,KOSDAQ-DESC,False
068870,2017-01-17,2002-08-16,FDR_DELISTING,KOSPI,LG생명과학,주권,2026-09-06,KRX-DELISTING,True
068875,2017-01-17,2002-08-16,FDR_DELISTING,KOSPI,LG생명과학우,주권,2026-09-06,KRX-DELISTING,True
068930,,2003-10-17,FDR_DESC,KOSDAQ,디지털대성,주권,2026-09-06,KOSDAQ-DESC,False
068940,,2010-10-19,FDR_DESC,KOSDAQ,셀피글로벌,주권,2026-09-06,KOSDAQ-DESC,False
069110,2023-10-20,2003-10-14,FDR_DELISTING,KOSDAQ,코스온,주권,2026-09-06,KRX-DELISTING,True
069140,,2010-10-26,FDR_DESC,KOSDAQ,누리플랜,주권,2026-09-06,KOSDAQ-DESC,False
069260,,2002-10-07,FDR_DESC,KOSPI,TKG휴켐스,주권,2026-09-06,KOSPI-DESC,False
069330,,2003-08-18,FDR_DESC,KOSDAQ,유아이디,주권,2026-09-06,KOSDAQ-DESC,False
069410,,2007-06-20,FDR_DESC,KOSDAQ,엔텔스,주권,2026-09-06,KOSDAQ-DESC,False
069460,,2002-11-11,FDR_DESC,KOSPI,대호에이엘,주권,2026-09-06,KOSPI-DESC,False
069470,2010-05-03,2002-11-11,FDR_DELISTING,KOSPI,제로원인터랙티브,주권,2026-09-06,KRX-DELISTING,True
069510,,2003-11-14,FDR_DESC,KOSDAQ,에스텍,주권,2026-09-06,KOSDAQ-DESC,False
069540,,2004-02-13,FDR_DESC,KOSDAQ,빛과전자,주권,2026-09-06,KOSDAQ-DESC,False
069620,,2002-11-01,FDR_DESC,KOSPI,대웅제약,주권,2026-09-06,KOSPI-DESC,False
069640,,2011-06-21,FDR_DESC,KOSPI,한세엠케이,주권,2026-09-06,KOSPI-DESC,False
069730,,2003-01-28,FDR_DESC,KOSPI,DSR제강,주권,2026-09-06,KOSPI-DESC,False
069920,,2007-12-05,FDR_DESC,KOSDAQ,엑시온그룹,주권,2026-09-06,KOSDAQ-DESC,False
069960,,2002-11-25,FDR_DESC,KOSPI,현대백화점,주권,2026-09-06,KOSPI-DESC,False
070080,2010-11-06,2002-12-13,FDR_DELISTING,KOSDAQ,하이드로젠파워,주권,2026-09-06,KRX-DELISTING,True
070300,,2010-06-09,FDR_DESC,KOSDAQ,퀀텀레일,주권,2026-09-06,KOSDAQ-DESC,False
070480,2014-07-17,2007-05-22,FDR_DELISTING,KOSDAQ,에버테크노,주권,2026-09-06,KRX-DELISTING,True
070590,,2004-01-08,FDR_DESC,KOSDAQ,인티큐브,주권,2026-09-06,KOSDAQ-DESC,False
070960,,2016-05-27,FDR_DESC,KOSPI,모나용평,주권,2026-09-06,KOSPI-DESC,False
071050,,2003-07-21,FDR_DESC,KOSPI,한국금융지주,주권,2026-09-06,KOSPI-DESC,False
071055,,2014-06-17,FDR_FIRST_TRADE,KOSPI,한국금융지주우,주권,2026-09-06,KOSPI-DESC,False
071057,2010-06-04,2003-07-21,FDR_DELISTING,KOSPI,한국금융지주2우B,주권,2026-09-06,KRX-DELISTING,True
071090,,2003-02-17,FDR_DESC,KOSPI,하이스틸,주권,2026-09-06,KOSPI-DESC,False
071200,,2010-05-26,FDR_DESC,KOSDAQ,인피니트헬스케어,주권,2026-09-06,KOSDAQ-DESC,False
071280,,2003-11-14,FDR_DESC,KOSDAQ,로체시스템즈,주권,2026-09-06,KOSDAQ-DESC,False
071320,,2010-01-29,FDR_DESC,KOSPI,지역난방공사,주권,2026-09-06,KOSPI-DESC,False
071360,2009-04-29,2003-10-24,FDR_DELISTING,KOSDAQ,나노하이텍,주권,2026-09-06,KRX-DELISTING,True
071460,2025-06-18,2016-07-14,FDR_DELISTING,KOSDAQ,위니아,주권,2026-09-06,KRX-DELISTING,True
071530,2013-04-23,2004-02-17,FDR_DELISTING,KOSDAQ,유에이블,주권,2026-09-06,KRX-DELISTING,True
071660,2012-09-29,2005-10-18,FDR_DELISTING,KOSDAQ,SSCP,주권,2026-09-06,KRX-DELISTING,True
071670,,2009-04-17,FDR_DESC,KOSDAQ,에이테크솔루션,주권,2026-09-06,KOSDAQ-DESC,False
071840,,2011-06-29,FDR_DESC,KOSPI,롯데하이마트,주권,2026-09-06,KOSPI-DESC,False
071850,,2014-05-27,FDR_DESC,KOSDAQ,캐스텍코리아,주권,2026-09-06,KOSDAQ-DESC,False
071930,2015-07-10,2004-01-16,FDR_DELISTING,KOSDAQ,에이스하이텍,주권,2026-09-06,KRX-DELISTING,True
071950,,2005-08-04,FDR_DESC,KOSPI,코아스,주권,2026-09-06,KOSPI-DESC,False
071955,2011-05-26,2007-04-20,FDR_DELISTING,KOSPI,코아스웰1우B,주권,2026-09-06,KRX-DELISTING,True
071970,,2009-05-15,FDR_DESC,KOSPI,HD현대마린엔진,주권,2026-09-06,KOSPI-DESC,False
072020,,2003-10-31,FDR_DESC,KOSDAQ,중앙백신,주권,2026-09-06,KOSDAQ-DESC,False
072130,,2003-07-01,FDR_DESC,KOSPI,유엔젤,주권,2026-09-06,KOSPI-DESC,False
072430,2009-02-03,2003-12-29,FDR_DELISTING,KOSDAQ,아이레보,주권,2026-09-06,KRX-DELISTING,True
072470,,2003-10-28,FDR_DESC,KOSDAQ,우리산업홀딩스,주권,2026-09-06,KOSDAQ-DESC,False
072520,2025-06-18,2004-10-29,FDR_DELISTING,KOSDAQ,제넨바이오,주권,2026-09-06,KRX-DELISTING,True
072530,2011-05-07,2003-12-05,FDR_DELISTING,KOSDAQ,나이스메탈,주권,2026-09-06,KRX-DELISTING,True
072710,,2003-07-30,FDR_DESC,KOSPI,농심홀딩스,주권,2026-09-06,KOSPI-DESC,False
072770,,2007-07-25,FDR_DESC,KOSDAQ,멤레이비티,주권,2026-09-06,KOSDAQ-DESC,False
072870,,2004-12-21,FDR_DESC,KOSDAQ,메가스터디,주권,2026-09-06,KOSDAQ-DESC,False
072950,,2012-03-21,FDR_DESC,KOSDAQ,빛샘전자,주권,2026-09-06,KOSDAQ-DESC,False
072990,,2016-10-17,FDR_DESC,KOSDAQ,에이치시티,주권,2026-09-06,KOSDAQ-DESC,False
073010,,2004-12-17,FDR_DESC,KOSDAQ,케이에스피,주권,2026-09-06,KOSDAQ-DESC,False
073070,2021-06-04,2004-01-28,FDR_DELISTING,KOSDAQ,에이팸,주권,2026-09-06,KRX-DELISTING,True
073110,,2007-10-12,FDR_DESC,KOSDAQ,엘엠에스,주권,2026-09-06,KOSDAQ-DESC,False
073130,2012-10-12,2005-01-19,FDR_DELISTING,KOSDAQ,인스프리트,주권,2026-09-06,KRX-DELISTING,True
073190,,2004-02-06,FDR_DESC,KOSDAQ,듀오백,주권,2026-09-06,KOSDAQ-DESC,False
073240,,2005-02-17,FDR_DESC,KOSPI,금호타이어,주권,2026-09-06,KOSPI-DESC,False
073490,,2005-02-04,FDR_DESC,KOSDAQ,LIG아큐버,주권,2026-09-06,KOSDAQ-DESC,False
073540,,2007-05-18,FDR_DESC,KOSDAQ,에프알텍,주권,2026-09-06,KOSDAQ-DESC,False
073560,,2016-07-27,FDR_DESC,KOSDAQ,우리손에프앤지,주권,2026-09-06,KOSDAQ-DESC,False
073570,,2004-01-06,FDR_DESC,KOSDAQ,리튬포어스,주권,2026-09-06,KOSDAQ-DESC,False
073640,,2004-01-06,FDR_DESC,KOSDAQ,테라사이언스,주권,2026-09-06,KOSDAQ-DESC,False
073710,2009-09-23,2005-07-29,FDR_DELISTING,KOSDAQ,씨디네트웍스,주권,2026-09-06,KRX-DELISTING,True
073780,2009-04-11,2004-05-18,FDR_DELISTING,KOSDAQ,케이디세코,주권,2026-09-06,KRX-DELISTING,True
073930,2013-07-12,2008-03-26,FDR_DELISTING,KOSDAQ,제너시스템즈,주권,2026-09-06,KRX-DELISTING,True
074000,2014-03-27,2004-01-06,FDR_DELISTING,KOSDAQ,엠텍비젼,주권,2026-09-06,KRX-DELISTING,True
074130,2015-07-23,2005-07-27,FDR_DELISTING,KOSDAQ,디아이디,주권,2026-09-06,KRX-DELISTING,True
074140,2010-05-08,2006-08-01,FDR_DELISTING,KOSDAQ,엑스로드,주권,2026-09-06,KRX-DELISTING,True
074150,2016-09-05,2005-07-08,FDR_DELISTING,KOSDAQ,엠제이비,주권,2026-09-06,KRX-DELISTING,True
074430,,2004-06-04,FDR_DESC,KOSDAQ,아미노로직스,주권,2026-09-06,KOSDAQ-DESC,False
074600,,2003-12-12,FDR_DESC,KOSDAQ,원익QnC,주권,2026-09-06,KOSDAQ-DESC,False
074610,,2003-12-23,FDR_DESC,KOSPI,이엔플러스,주권,2026-09-06,KOSPI-DESC,False
075130,,2005-06-10,FDR_DESC,KOSDAQ,플랜티넷,주권,2026-09-06,KOSDAQ-DESC,False
075180,,2005-10-21,FDR_DESC,KOSPI,새론오토모티브,주권,2026-09-06,KOSPI-DESC,False
075580,,2015-11-30,FDR_DESC,KOSPI,세진중공업,주권,2026-09-06,KOSPI-DESC,False
075970,,2004-02-13,FDR_DESC,KOSDAQ,동국알앤에스,주권,2026-09-06,KOSDAQ-DESC,False
076080,,2008-07-18,FDR_DESC,KOSDAQ,웰크론한텍,주권,2026-09-06,KOSDAQ-DESC,False
076090,2010-04-23,2005-07-26,FDR_DELISTING,KOSDAQ,테이크시스템,주권,2026-09-06,KRX-DELISTING,True
076170,2009-04-22,2004-01-16,FDR_DELISTING,KOSPI,GBS,주권,2026-09-06,KRX-DELISTING,True
076610,,2013-11-06,FDR_DESC,KOSDAQ,해성옵틱스,주권,2026-09-06,KOSDAQ-DESC,False
077280,2020-01-16,2004-06-02,FDR_DELISTING,KOSDAQ,한컴지엠디,주권,2026-09-06,KRX-DELISTING,True
077360,,2005-10-14,FDR_DESC,KOSDAQ,덕산하이메탈,주권,2026-09-06,KOSDAQ-DESC,False
077500,,2004-08-05,FDR_DESC,KOSPI,유니퀘스트,주권,2026-09-06,KOSPI-DESC,False
077960,2009-04-29,2004-10-29,FDR_DELISTING,KOSDAQ,케이이엔지,주권,2026-09-06,KRX-DELISTING,True
077970,,2004-05-10,FDR_DESC,KOSPI,STX엔진,주권,2026-09-06,KOSPI-DESC,False
078000,,2004-07-20,FDR_DESC,KOSPI,텔코웨어,주권,2026-09-06,KOSPI-DESC,False
078020,,2007-02-21,FDR_DESC,KOSDAQ,LS증권,주권,2026-09-06,KOSDAQ-DESC,False
078070,,2009-01-23,FDR_DESC,KOSDAQ,유비쿼스홀딩스,주권,2026-09-06,KOSDAQ-DESC,False
078130,,2004-10-22,FDR_DESC,KOSDAQ,국일제지,주권,2026-09-06,KOSDAQ-DESC,False
078140,,2005-12-23,FDR_DESC,KOSDAQ,대봉엘에스,주권,2026-09-06,KOSDAQ-DESC,False
078150,,2004-12-08,FDR_DESC,KOSDAQ,HB테크놀러지,주권,2026-09-06,KOSDAQ-DESC,False
078160,,2005-07-29,FDR_DESC,KOSDAQ,메디포스트,주권,2026-09-06,KOSDAQ-DESC,False
078350,,2004-05-14,FDR_DESC,KOSDAQ,한양디지텍,주권,2026-09-06,KOSDAQ-DESC,False
078520,,2011-09-07,FDR_DESC,KOSPI,에이블씨엔씨,주권,2026-09-06,KOSPI-DESC,False
078590,,2005-10-27,FDR_DESC,KOSDAQ,휴림에이텍,주권,2026-09-06,KOSDAQ-DESC,False
078600,,2004-12-10,FDR_DESC,KOSDAQ,대주전자재료,주권,2026-09-06,KOSDAQ-DESC,False
078610,2009-04-11,2005-05-09,FDR_DELISTING,KOSDAQ,도움,주권,2026-09-06,KRX-DELISTING,True
078650,2023-07-21,2010-10-22,FDR_DELISTING,KOSDAQ,지나인제약,주권,2026-09-06,KRX-DELISTING,True
078670,2010-05-01,2007-07-27,FDR_DELISTING,KOSDAQ,아구스,주권,2026-09-06,KRX-DELISTING,True
078700,2010-02-27,2004-10-29,FDR_DELISTING,KOSDAQ,신지소프트,주권,2026-09-06,KRX-DELISTING,True
078780,2016-04-28,2005-11-29,FDR_DELISTING,KOSDAQ,아이디에스,주권,2026-09-06,KRX-DELISTING,True
078860,,2006-06-27,FDR_DESC,KOSDAQ,아이오케이이엔엠,주권,2026-09-06,KOSDAQ-DESC,False
078890,,2005-07-12,FDR_DESC,KOSDAQ,가온그룹,주권,2026-09-06,KOSDAQ-DESC,False
078930,,2004-08-05,FDR_DESC,KOSPI,GS,주권,2026-09-06,KOSPI-DESC,False
078935,,2014-06-17,FDR_FIRST_TRADE,KOSPI,GS우,주권,2026-09-06,KOSPI-DESC,False
078940,2025-02-19,2004-08-27,FDR_DELISTING,KOSDAQ,퀀타피아,주권,2026-09-06,KRX-DELISTING,True
079000,,2005-11-15,FDR_DESC,KOSDAQ,와토스코리아,주권,2026-09-06,KOSDAQ-DESC,False
079160,,2004-12-24,FDR_DESC,KOSPI,CJ CGV,주권,2026-09-06,KOSPI-DESC,False
079170,,2005-02-01,FDR_DESC,KOSDAQ,한창산업,주권,2026-09-06,KOSDAQ-DESC,False
079190,,2005-11-29,FDR_DESC,KOSDAQ,케스피온,주권,2026-09-06,KOSDAQ-DESC,False
079340,2009-06-24,2005-07-19,FDR_DELISTING,KOSDAQ,하이럭스,주권,2026-09-06,KRX-DELISTING,True
079370,,2006-02-01,FDR_DESC,KOSDAQ,제우스,주권,2026-09-06,KOSDAQ-DESC,False
079430,,2005-11-22,FDR_DESC,KOSPI,현대리바트,주권,2026-09-06,KOSPI-DESC,False
079440,2020-02-14,2017-05-11,FDR_DELISTING,KOSPI,오렌지라이프,주권,2026-09-06,KRX-DELISTING,True
079550,,2015-10-02,FDR_DESC,KOSPI,LIG디펜스앤에어로스페이스,주권,2026-09-06,KOSPI-DESC,False
079560,2010-04-13,2005-12-27,FDR_DELISTING,KOSDAQ,모젬,주권,2026-09-06,KRX-DELISTING,True
079650,,2005-01-21,FDR_DESC,KOSDAQ,서산,주권,2026-09-06,KOSDAQ-DESC,False
079660,2019-06-26,2004-09-21,FDR_DELISTING,KOSPI,사조해표,주권,2026-09-06,KRX-DELISTING,True
079810,,2005-01-26,FDR_DESC,KOSDAQ,APS이노베이션,주권,2026-09-06,KOSDAQ-DESC,False
079870,2009-04-11,2005-07-15,FDR_DELISTING,KOSDAQ,산양전기,주권,2026-09-06,KRX-DELISTING,True
079900,,2024-08-19,FDR_DESC,KOSPI,전진건설로봇,주권,2026-09-06,KOSPI-DESC,False
079940,,2005-10-19,FDR_DESC,KOSDAQ,가비아,주권,2026-09-06,KOSDAQ-DESC,False
079950,,2005-02-04,FDR_DESC,KOSDAQ,인베니아,주권,2026-09-06,KOSDAQ-DESC,False
079960,,2005-02-01,FDR_DESC,KOSDAQ,동양이엔피,주권,2026-09-06,KOSDAQ-DESC,False
079970,,2010-06-01,FDR_DESC,KOSDAQ,투비소프트,주권,2026-09-06,KOSDAQ-DESC,False
079980,,2012-02-23,FDR_DESC,KOSPI,휴비스,주권,2026-09-06,KOSPI-DESC,False
080000,2024-12-20,2005-01-25,FDR_DELISTING,KOSDAQ,에스엔유,주권,2026-09-06,KRX-DELISTING,True
080010,,2005-09-30,FDR_DESC,KOSDAQ,이상네트웍스,주권,2026-09-06,KOSDAQ-DESC,False
080140,2010-02-02,2005-05-27,FDR_DELISTING,KOSDAQ,디보스,주권,2026-09-06,KRX-DELISTING,True
080160,,2005-07-26,FDR_DESC,KOSDAQ,모두투어,주권,2026-09-06,KOSDAQ-DESC,False
080220,,2005-02-01,FDR_DESC,KOSDAQ,제주반도체,주권,2026-09-06,KOSDAQ-DESC,False
080420,,2005-12-06,FDR_DESC,KOSDAQ,모다이노칩,주권,2026-09-06,KOSDAQ-DESC,False
080440,2021-09-13,2005-05-13,FDR_DELISTING,KOSDAQ,에스제이케이,주권,2026-09-06,KRX-DELISTING,True
080470,,2006-11-03,FDR_DESC,KOSDAQ,성창오토텍,주권,2026-09-06,KOSDAQ-DESC,False
080520,,2007-10-08,FDR_DESC,KOSDAQ,오디텍,주권,2026-09-06,KOSDAQ-DESC,False
080530,,2010-01-05,FDR_DESC,KOSDAQ,코디,주권,2026-09-06,KOSDAQ-DESC,False
080570,2009-04-29,2005-01-19,FDR_DELISTING,KOSDAQ,IC코퍼레이션,주권,2026-09-06,KRX-DELISTING,True
080580,,2014-12-24,FDR_DESC,KOSDAQ,오킨스전자,주권,2026-09-06,KOSDAQ-DESC,False
080720,,2018-07-26,FDR_DESC,KOSDAQ,한국유니온제약,주권,2026-09-06,KOSDAQ-DESC,False
081000,,2004-12-22,FDR_DESC,KOSPI,일진다이아,주권,2026-09-06,KOSPI-DESC,False
081090,2011-09-23,2007-11-14,FDR_DELISTING,KOSDAQ,씨모텍,주권,2026-09-06,KRX-DELISTING,True
081150,,2009-04-23,FDR_DESC,KOSDAQ,티플랙스,주권,2026-09-06,KOSDAQ-DESC,False
081180,,2025-04-28,FDR_DESC,KOSDAQ,쎄크,주권,2026-09-06,KOSDAQ-DESC,False
081220,2014-03-03,2008-05-23,FDR_DELISTING,KOSDAQ,세미텍,주권,2026-09-06,KRX-DELISTING,True
081500,2009-04-29,2006-07-21,FDR_DELISTING,KOSDAQ,엑스씨이,주권,2026-09-06,KRX-DELISTING,True
081580,,2007-10-12,FDR_DESC,KOSDAQ,성우전자,주권,2026-09-06,KOSDAQ-DESC,False
081660,,2010-09-28,FDR_DESC,KOSPI,미스토홀딩스,주권,2026-09-06,KOSPI-DESC,False
081970,2018-10-11,2007-08-20,FDR_DELISTING,KOSDAQ,넥스지,주권,2026-09-06,KRX-DELISTING,True
082210,,2005-06-24,FDR_DESC,KOSDAQ,옵트론텍,주권,2026-09-06,KOSDAQ-DESC,False
082270,,2005-06-24,FDR_DESC,KOSDAQ,젬백스,주권,2026-09-06,KOSDAQ-DESC,False
082390,2016-07-25,2005-07-26,FDR_DELISTING,KOSDAQ,피엘에이,주권,2026-09-06,KRX-DELISTING,True
082640,2026-08-31,2009-10-08,FDR_DELISTING,KOSPI,동양생명,주권,2026-09-06,KRX-DELISTING,True
082660,,2005-10-05,FDR_DESC,KOSDAQ,코스나인,주권,2026-09-06,KOSDAQ-DESC,False
082740,,2011-01-04,FDR_DESC,KOSPI,한화엔진,주권,2026-09-06,KOSPI-DESC,False
082800,,2005-11-18,FDR_DESC,KOSDAQ,비보존 제약,주권,2026-09-06,KOSDAQ-DESC,False
082850,,2005-07-29,FDR_DESC,KOSDAQ,우리바이오,주권,2026-09-06,KOSDAQ-DESC,False
082930,2014-05-23,2008-04-25,FDR_DELISTING,KOSDAQ,실리콘화일,주권,2026-09-06,KRX-DELISTING,True
083310,,2005-10-05,FDR_DESC,KOSDAQ,엘오티베큠,주권,2026-09-06,KOSDAQ-DESC,False
083420,,2005-10-20,FDR_DESC,KOSPI,그린케미칼,주권,2026-09-06,KOSPI-DESC,False
083450,,2006-02-01,FDR_DESC,KOSDAQ,GST,주권,2026-09-06,KOSDAQ-DESC,False
083470,,2008-09-18,FDR_DESC,KOSDAQ,이엠앤아이,주권,2026-09-06,KOSDAQ-DESC,False
083500,,2017-02-27,FDR_DESC,KOSDAQ,에프엔에스테크,주권,2026-09-06,KOSDAQ-DESC,False
083550,,2005-12-20,FDR_DESC,KOSDAQ,케이엠,주권,2026-09-06,KOSDAQ-DESC,False
083640,,2005-12-27,FDR_DESC,KOSDAQ,인콘,주권,2026-09-06,KOSDAQ-DESC,False
083650,,2005-12-02,FDR_DESC,KOSDAQ,비에이치아이,주권,2026-09-06,KOSDAQ-DESC,False
083660,,2006-07-25,FDR_DESC,KOSDAQ,CSA 코스믹,주권,2026-09-06,KOSDAQ-DESC,False
083790,,2006-01-06,FDR_DESC,KOSDAQ,CG인바이츠,주권,2026-09-06,KOSDAQ-DESC,False
083930,,2005-10-11,FDR_DESC,KOSDAQ,아바코,주권,2026-09-06,KOSDAQ-DESC,False
084010,,2005-10-31,FDR_DESC,KOSPI,대한제강,주권,2026-09-06,KOSPI-DESC,False
084110,,2006-12-19,FDR_DESC,KOSDAQ,휴온스글로벌,주권,2026-09-06,KOSDAQ-DESC,False
084180,,2005-12-16,FDR_DESC,KOSDAQ,수성웹툰,주권,2026-09-06,KOSDAQ-DESC,False
084370,,2006-01-17,FDR_DESC,KOSDAQ,유진테크,주권,2026-09-06,KOSDAQ-DESC,False
084440,,2022-11-18,FDR_DESC,KOSDAQ,유비온,주권,2026-09-06,KOSDAQ-DESC,False
084450,2011-02-10,2007-11-20,FDR_DELISTING,KOSDAQ,세실,주권,2026-09-06,KRX-DELISTING,True
084650,,2014-12-16,FDR_DESC,KOSDAQ,랩지노믹스,주권,2026-09-06,KOSDAQ-DESC,False
084670,,2005-07-25,FDR_DESC,KOSPI,동양고속,주권,2026-09-06,KOSPI-DESC,False
084680,,2005-07-26,FDR_DESC,KOSPI,이월드,주권,2026-09-06,KOSPI-DESC,False
084690,,2005-08-17,FDR_DESC,KOSPI,대상홀딩스,주권,2026-09-06,KOSPI-DESC,False
084695,,2014-06-17,FDR_FIRST_TRADE,KOSPI,대상홀딩스우,주권,2026-09-06,KOSPI-DESC,False
084697,2009-04-22,2005-08-17,FDR_DELISTING,KOSPI,대상홀딩스2우B,주권,2026-09-06,KRX-DELISTING,True
084730,,2006-05-19,FDR_DESC,KOSDAQ,팅크웨어,주권,2026-09-06,KOSDAQ-DESC,False
084810,2010-04-01,2006-06-27,FDR_DELISTING,KOSDAQ,아이알디,주권,2026-09-06,KRX-DELISTING,True
084850,,2019-11-07,FDR_DESC,KOSDAQ,아이티엠반도체,주권,2026-09-06,KOSDAQ-DESC,False
084870,,2005-12-19,FDR_DESC,KOSPI,TBH글로벌,주권,2026-09-06,KOSPI-DESC,False
084990,,2005-12-29,FDR_DESC,KOSDAQ,헬릭스미스,주권,2026-09-06,KOSDAQ-DESC,False
